date,country,country_name,region,location,transit,workplace,residential,retail_recr,grocery_pharm,parks
2020-05-21,US,United States,Tennessee,Shelby County,NA,NA,NA,-0.11,0.03,0.17
2020-05-21,US,United States,Tennessee,Stewart County,NA,-0.18,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Sumner County,NA,NA,NA,-0.05,0.1,0.54
2020-05-21,US,United States,Tennessee,Trousdale County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Union County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Warren County,NA,NA,NA,0.1,0.37,NA
2020-05-21,US,United States,Tennessee,Wayne County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,White County,NA,NA,NA,0.04,0.23,NA
2020-05-21,US,United States,Tennessee,Wilson County,NA,NA,NA,-0.02,0.08,0.45
2020-05-21,US,United States,Texas,anderson County,NA,NA,NA,-0.06,0.1,NA
2020-05-21,US,United States,Texas,Angelina County,NA,NA,NA,0.03,0.14,-0.44
2020-05-21,US,United States,Texas,Archer County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Austin County,NA,NA,NA,-0.02,0.12,NA
2020-05-21,US,United States,Texas,Bandera County,NA,NA,NA,NA,NA,-0.02
2020-05-21,US,United States,Texas,Bee County,NA,NA,NA,-0.2,-0.05,NA
2020-05-21,US,United States,Texas,Bexar County,NA,NA,NA,-0.2,-0.01,-0.14
2020-05-21,US,United States,Texas,Bosque County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Brazoria County,NA,NA,NA,-0.02,0.04,0.35
2020-05-21,US,United States,Texas,Brewster County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Brown County,NA,NA,NA,0.05,0.08,NA
2020-05-21,US,United States,Texas,Burnet County,NA,NA,NA,0.02,0.07,0.35
2020-05-21,US,United States,Texas,Calhoun County,NA,NA,NA,-0.15,0,-0.38
2020-05-21,US,United States,Texas,Cameron County,NA,NA,NA,-0.18,-0.06,-0.17
2020-05-21,US,United States,Texas,Carson County,0.07,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Castro County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Cherokee County,NA,NA,NA,-0.05,0.07,NA
2020-05-21,US,United States,Texas,Clay County,0.2,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Collin County,NA,NA,NA,-0.2,-0.05,0.3
2020-05-21,US,United States,Texas,Comal County,NA,NA,NA,-0.06,0.13,1.57
2020-05-21,US,United States,Texas,Cooke County,NA,NA,NA,0.06,0.23,0.24
2020-05-21,US,United States,Texas,Crane County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Culberson County,-0.2,NA,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Dallas County,NA,NA,NA,-0.19,-0.03,0.18
2020-05-21,US,United States,Texas,DeWitt County,NA,NA,NA,-0.12,NA,NA
2020-05-21,US,United States,Texas,Delta County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Dimmit County,-0.36,-0.37,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Duval County,NA,-0.36,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Ector County,NA,NA,NA,-0.07,0.01,-0.34
2020-05-21,US,United States,Texas,Ellis County,NA,NA,NA,-0.04,0.07,0.4
2020-05-21,US,United States,Texas,Falls County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Fayette County,NA,NA,NA,-0.04,-0.17,NA
2020-05-21,US,United States,Texas,Fort Bend County,NA,NA,NA,-0.13,0,0.41
2020-05-21,US,United States,Texas,Freestone County,0.03,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Gaines County,NA,-0.4,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Gillespie County,NA,NA,NA,-0.06,0.02,-0.32
2020-05-21,US,United States,Texas,Gonzales County,NA,NA,NA,-0.15,NA,-0.52
2020-05-21,US,United States,Texas,Grayson County,NA,NA,NA,0.04,0.08,1.14
2020-05-21,US,United States,Texas,Grimes County,NA,NA,NA,-0.03,NA,NA
2020-05-21,US,United States,Texas,Hale County,NA,NA,NA,0.04,0.1,NA
2020-05-21,US,United States,Texas,Hamilton County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Hardin County,NA,NA,NA,-0.02,0.03,NA
2020-05-21,US,United States,Texas,Harrison County,NA,NA,NA,-0.01,0.11,0.05
2020-05-21,US,United States,Texas,Henderson County,NA,NA,NA,0.05,0.09,-0.31
2020-05-21,US,United States,Texas,Hill County,NA,NA,NA,-0.01,0.14,NA
2020-05-21,US,United States,Texas,Hood County,NA,NA,NA,0.12,0.29,-0.2
2020-05-21,US,United States,Texas,Houston County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Hunt County,NA,NA,NA,-0.02,0.09,-0.36
2020-05-21,US,United States,Texas,Jack County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Jasper County,NA,NA,NA,0.09,-0.02,0.15
2020-05-21,US,United States,Texas,Jim Wells County,NA,NA,NA,-0.07,0.02,NA
2020-05-21,US,United States,Texas,Jones County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Kaufman County,NA,NA,NA,0,0.16,-0.06
2020-05-21,US,United States,Texas,Kerr County,NA,NA,NA,0,-0.01,0.32
2020-05-21,US,United States,Texas,Kleberg County,NA,NA,NA,-0.17,0.1,0.51
2020-05-21,US,United States,Texas,Lamar County,NA,NA,NA,0.02,0.16,NA
2020-05-21,US,United States,Texas,Lampasas County,NA,NA,NA,0.11,NA,NA
2020-05-21,US,United States,Texas,Lee County,NA,NA,NA,-0.28,NA,NA
2020-05-21,US,United States,Texas,Liberty County,NA,NA,NA,-0.05,0.08,NA
2020-05-21,US,United States,Texas,Live Oak County,NA,NA,NA,NA,-0.17,NA
2020-05-21,US,United States,Texas,Lubbock County,NA,NA,NA,0,0.09,0.67
2020-05-21,US,United States,Texas,Madison County,NA,NA,NA,NA,0.03,NA
2020-05-21,US,United States,Texas,Martin County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Maverick County,NA,NA,NA,-0.27,-0.04,-0.24
2020-05-21,US,United States,Texas,McLennan County,NA,NA,NA,-0.11,0.08,0.67
2020-05-21,US,United States,Texas,Medina County,NA,NA,NA,-0.02,0.09,-0.56
2020-05-21,US,United States,Texas,Milam County,NA,NA,NA,-0.19,0.01,NA
2020-05-21,US,United States,Texas,Montague County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Moore County,NA,NA,NA,-0.11,-0.06,NA
2020-05-21,US,United States,Texas,Nacogdoches County,NA,NA,NA,-0.12,-0.09,-0.24
2020-05-21,US,United States,Texas,Newton County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Nueces County,NA,NA,NA,-0.05,0,0.67
2020-05-21,US,United States,Texas,Oldham County,0.08,NA,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Palo Pinto County,NA,NA,NA,0.05,0.16,NA
2020-05-21,US,United States,Texas,Parker County,NA,NA,NA,0.04,0.09,0.56
2020-05-21,US,United States,Texas,Pecos County,NA,NA,NA,-0.16,NA,NA
2020-05-21,US,United States,Texas,Potter County,NA,NA,NA,-0.09,0.05,0.28
2020-05-21,US,United States,Texas,Rains County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Reagan County,-0.48,NA,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Reeves County,NA,NA,NA,-0.41,-0.33,NA
2020-05-21,US,United States,Texas,Robertson County,0.08,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Runnels County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Sabine County,NA,-0.18,NA,NA,NA,NA
2020-05-21,US,United States,Texas,San Jacinto County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Scurry County,NA,NA,NA,-0.09,NA,NA
2020-05-21,US,United States,Texas,Sherman County,0.08,NA,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Somervell County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Stephens County,NA,-0.18,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Tarrant County,NA,NA,NA,-0.13,0.02,0.53
2020-05-21,US,United States,Texas,Terry County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Tom Green County,NA,NA,NA,-0.12,0.06,-0.01
2020-05-21,US,United States,Texas,Trinity County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Upshur County,NA,NA,NA,0.11,0.14,NA
2020-05-21,US,United States,Texas,Uvalde County,NA,NA,NA,0.01,0.04,NA
2020-05-21,US,United States,Texas,Van Zandt County,NA,NA,NA,0.06,0.24,0.27
2020-05-21,US,United States,Texas,Walker County,NA,NA,NA,-0.08,0.05,0.19
2020-05-21,US,United States,Texas,Ward County,NA,NA,NA,-0.34,-0.26,NA
2020-05-21,US,United States,Texas,Webb County,NA,NA,NA,-0.27,-0.13,-0.39
2020-05-21,US,United States,Texas,Wichita County,NA,NA,NA,0.01,0.05,-0.06
2020-05-21,US,United States,Texas,Willacy County,NA,NA,NA,NA,-0.1,NA
2020-05-21,US,United States,Texas,Wilson County,NA,NA,NA,-0.18,-0.03,-0.01
2020-05-21,US,United States,Texas,Wise County,NA,NA,NA,0.01,0.1,-0.25
2020-05-21,US,United States,Texas,Yoakum County,NA,-0.32,NA,NA,NA,NA
2020-05-21,US,United States,Texas,Zapata County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Beaver County,-0.73,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Cache County,NA,NA,NA,-0.09,0.55,1.06
2020-05-21,US,United States,Utah,Davis County,NA,NA,NA,-0.04,0.19,1.07
2020-05-21,US,United States,Utah,Emery County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Grand County,NA,NA,NA,NA,NA,0.11
2020-05-21,US,United States,Utah,Juab County,0.2,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Millard County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Salt Lake County,NA,NA,NA,-0.17,0.06,0.9
2020-05-21,US,United States,Utah,Sanpete County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Utah,Summit County,NA,NA,NA,-0.5,-0.37,0.5
2020-05-21,US,United States,Utah,Uintah County,NA,NA,NA,0.23,NA,0.19
2020-05-21,US,United States,Utah,Wasatch County,NA,NA,NA,0.1,-0.01,0.2
2020-05-21,US,United States,Utah,Weber County,NA,NA,NA,0,0.06,1.67
2020-05-21,US,United States,Vermont,Addison County,NA,NA,NA,-0.1,-0.18,NA
2020-05-21,US,United States,Vermont,Caledonia County,NA,NA,NA,-0.09,0.08,NA
2020-05-21,US,United States,Vermont,Essex County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Vermont,Grand Isle County,-0.57,-0.37,NA,NA,NA,NA
2020-05-21,US,United States,Vermont,Orange County,-0.4,-0.35,NA,NA,NA,NA
2020-05-21,US,United States,Vermont,Rutland County,NA,NA,NA,-0.13,-0.05,NA
2020-05-21,US,United States,Vermont,Windham County,NA,NA,NA,-0.29,-0.03,-0.42
2020-05-21,US,United States,Virginia,Accomack County,NA,NA,NA,-0.18,0.09,NA
2020-05-21,US,United States,Virginia,Alexandria,NA,NA,NA,-0.38,-0.12,0.61
2020-05-21,US,United States,Virginia,Amelia County,NA,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Appomattox County,NA,NA,NA,-0.04,NA,NA
2020-05-21,US,United States,Virginia,Augusta County,NA,NA,NA,-0.25,0.01,-0.25
2020-05-21,US,United States,Virginia,Bedford County,NA,NA,NA,-0.24,0,NA
2020-05-21,US,United States,Virginia,Botetourt County,NA,NA,NA,-0.44,0.09,NA
2020-05-21,US,United States,Virginia,Brunswick County,-0.73,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Buckingham County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Campbell County,NA,NA,NA,-0.17,0.08,NA
2020-05-21,US,United States,Virginia,Carroll County,NA,NA,NA,NA,0.21,NA
2020-05-21,US,United States,Virginia,Charlotte County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Chesapeake,NA,NA,NA,-0.21,0.01,0.16
2020-05-21,US,United States,Virginia,Clarke County,NA,-0.39,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Covington,NA,-0.36,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Culpeper County,NA,NA,NA,-0.18,0.01,NA
2020-05-21,US,United States,Virginia,Danville,NA,NA,NA,-0.13,0.04,NA
2020-05-21,US,United States,Virginia,Dinwiddie County,NA,NA,NA,NA,0.14,NA
2020-05-21,US,United States,Virginia,Essex County,NA,NA,NA,-0.02,NA,NA
2020-05-21,US,United States,Virginia,Fairfax County,NA,NA,NA,-0.4,-0.16,0.04
2020-05-21,US,United States,Virginia,Fauquier County,NA,NA,NA,-0.1,-0.07,NA
2020-05-21,US,United States,Virginia,Fluvanna County,NA,NA,NA,NA,-0.06,NA
2020-05-21,US,United States,Virginia,Franklin County,NA,NA,NA,-0.14,-0.03,NA
2020-05-21,US,United States,Virginia,Fredericksburg,NA,NA,NA,-0.24,-0.07,0.22
2020-05-21,US,United States,Virginia,Giles County,NA,-0.38,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Goochland County,NA,-0.42,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Greene County,NA,-0.41,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Halifax County,NA,NA,NA,-0.2,0.06,NA
2020-05-21,US,United States,Virginia,Hanover County,NA,NA,NA,-0.12,-0.05,NA
2020-05-21,US,United States,Virginia,Henrico County,NA,NA,NA,-0.27,-0.09,-0.17
2020-05-21,US,United States,Virginia,Hopewell,NA,NA,NA,-0.16,0.01,NA
2020-05-21,US,United States,Virginia,James City County,NA,NA,NA,-0.3,0.07,0.03
2020-05-21,US,United States,Virginia,King William County,NA,NA,NA,-0.06,NA,NA
2020-05-21,US,United States,Virginia,Lancaster County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Lexington,NA,NA,NA,NA,-0.06,NA
2020-05-21,US,United States,Virginia,Louisa County,NA,NA,NA,-0.09,0.02,NA
2020-05-21,US,United States,Virginia,Lynchburg,NA,NA,NA,-0.28,-0.13,NA
2020-05-21,US,United States,Virginia,Manassas,NA,NA,NA,-0.19,-0.01,NA
2020-05-21,US,United States,Virginia,Martinsville,NA,NA,NA,-0.21,-0.19,NA
2020-05-21,US,United States,Virginia,Mecklenburg County,NA,NA,NA,-0.09,0.18,0.08
2020-05-21,US,United States,Virginia,Montgomery County,NA,NA,NA,-0.41,-0.09,NA
2020-05-21,US,United States,Virginia,New Kent County,NA,NA,NA,-0.12,-0.07,NA
2020-05-21,US,United States,Virginia,Norfolk,NA,NA,NA,-0.28,-0.07,0
2020-05-21,US,United States,Virginia,Northumberland County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Nottoway County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Page County,NA,NA,NA,NA,NA,-0.14
2020-05-21,US,United States,Virginia,Petersburg,NA,NA,NA,-0.11,0.02,NA
2020-05-21,US,United States,Virginia,Poquoson,NA,-0.42,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Powhatan County,NA,NA,NA,-0.14,-0.08,NA
2020-05-21,US,United States,Virginia,Prince George County,NA,NA,NA,-0.19,-0.05,NA
2020-05-21,US,United States,Virginia,Pulaski County,NA,NA,NA,-0.09,0.1,NA
2020-05-21,US,United States,Virginia,Rappahannock County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Richmond County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Roanoke County,NA,NA,NA,-0.27,-0.02,-0.01
2020-05-21,US,United States,Virginia,Rockingham County,NA,NA,NA,-0.09,0,0.22
2020-05-21,US,United States,Virginia,Salem,NA,NA,NA,-0.29,-0.07,NA
2020-05-21,US,United States,Virginia,Shenandoah County,NA,NA,NA,-0.11,0.13,NA
2020-05-21,US,United States,Virginia,Southampton County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Stafford County,NA,NA,NA,-0.17,-0.07,0.49
2020-05-21,US,United States,Virginia,Suffolk,NA,NA,NA,-0.21,-0.02,-0.31
2020-05-21,US,United States,Virginia,Sussex County,0.23,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Virginia Beach,NA,NA,NA,-0.22,-0.04,0.17
2020-05-21,US,United States,Virginia,Washington County,NA,NA,NA,-0.11,0.18,-0.33
2020-05-21,US,United States,Virginia,Westmoreland County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Virginia,Winchester,NA,NA,NA,-0.23,-0.01,NA
2020-05-21,US,United States,Virginia,Wythe County,NA,NA,NA,-0.16,0.13,NA
2020-05-21,US,United States,Washington,Adams County,NA,NA,NA,0.06,NA,NA
2020-05-21,US,United States,Washington,Benton County,NA,NA,NA,-0.23,0.07,1.1
2020-05-21,US,United States,Washington,Clallam County,NA,NA,NA,-0.16,0.04,0.39
2020-05-21,US,United States,Washington,Cowlitz County,NA,NA,NA,-0.14,0.12,0.45
2020-05-21,US,United States,Washington,Ferry County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Washington,Grant County,NA,NA,NA,-0.01,0.22,0.83
2020-05-21,US,United States,Washington,Island County,NA,NA,NA,-0.14,0,0.67
2020-05-21,US,United States,Washington,King County,NA,NA,NA,-0.46,-0.16,-0.08
2020-05-21,US,United States,Washington,Kittitas County,NA,NA,NA,-0.19,0.26,0.7
2020-05-21,US,United States,Washington,Lewis County,NA,NA,NA,-0.15,0.04,0.6
2020-05-21,US,United States,Washington,Mason County,NA,NA,NA,-0.07,0.02,0.99
2020-05-21,US,United States,Washington,Pacific County,NA,NA,NA,-0.14,0,0.27
2020-05-21,US,United States,Washington,Pierce County,NA,NA,NA,-0.23,-0.01,0.42
2020-05-21,US,United States,Washington,Skagit County,NA,NA,NA,-0.22,-0.01,0.56
2020-05-21,US,United States,Washington,Snohomish County,NA,NA,NA,-0.27,-0.02,0.36
2020-05-21,US,United States,Washington,Stevens County,NA,NA,NA,0.05,0.1,0.18
2020-05-21,US,United States,Washington,Walla Walla County,NA,NA,NA,-0.22,-0.02,NA
2020-05-21,US,United States,Washington,Whitman County,NA,NA,NA,-0.35,NA,NA
2020-05-21,US,United States,West Virginia,Barbour County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Boone County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Brooke County,NA,NA,NA,0.06,0.31,NA
2020-05-21,US,United States,West Virginia,Fayette County,NA,NA,NA,0.02,0.1,NA
2020-05-21,US,United States,West Virginia,Greenbrier County,NA,NA,NA,-0.07,0.21,NA
2020-05-21,US,United States,West Virginia,Hancock County,NA,NA,NA,-0.14,-0.01,NA
2020-05-21,US,United States,West Virginia,Harrison County,NA,NA,NA,-0.14,0.02,-0.36
2020-05-21,US,United States,West Virginia,Jefferson County,NA,NA,NA,-0.16,-0.17,0.13
2020-05-21,US,United States,West Virginia,Lewis County,NA,NA,NA,NA,0.11,NA
2020-05-21,US,United States,West Virginia,Logan County,NA,NA,NA,NA,-0.04,NA
2020-05-21,US,United States,West Virginia,Marshall County,NA,NA,NA,-0.07,-0.1,NA
2020-05-21,US,United States,West Virginia,McDowell County,NA,-0.16,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Mineral County,NA,NA,NA,-0.19,0.1,NA
2020-05-21,US,United States,West Virginia,Monongalia County,NA,NA,NA,-0.2,-0.03,-0.16
2020-05-21,US,United States,West Virginia,Morgan County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Ohio County,NA,NA,NA,-0.08,0.05,-0.34
2020-05-21,US,United States,West Virginia,Pocahontas County,NA,NA,NA,NA,NA,0.02
2020-05-21,US,United States,West Virginia,Putnam County,NA,NA,NA,-0.06,-0.07,NA
2020-05-21,US,United States,West Virginia,Randolph County,NA,NA,NA,0,NA,NA
2020-05-21,US,United States,West Virginia,Roane County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Taylor County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Tyler County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,West Virginia,Wayne County,NA,NA,NA,NA,-0.01,NA
2020-05-21,US,United States,West Virginia,Wetzel County,NA,NA,NA,-0.16,NA,NA
2020-05-21,US,United States,West Virginia,Wood County,NA,NA,NA,-0.13,0.04,-0.08
2020-05-21,US,United States,Wisconsin,Adams County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Barron County,NA,NA,NA,0.14,0.33,NA
2020-05-21,US,United States,Wisconsin,Brown County,NA,NA,NA,-0.18,0.16,1.97
2020-05-21,US,United States,Wisconsin,Burnett County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Chippewa County,NA,NA,NA,0.06,0.31,NA
2020-05-21,US,United States,Wisconsin,Columbia County,NA,NA,NA,0,0.11,NA
2020-05-21,US,United States,Wisconsin,Dane County,NA,NA,NA,-0.41,0,1.2
2020-05-21,US,United States,Wisconsin,Door County,NA,NA,NA,0.05,-0.09,NA
2020-05-21,US,United States,Wisconsin,Dunn County,NA,NA,NA,-0.09,0.18,NA
2020-05-21,US,United States,Wisconsin,Fond du Lac County,NA,NA,NA,-0.04,0.04,-0.2
2020-05-21,US,United States,Wisconsin,Grant County,NA,NA,NA,-0.08,0.15,NA
2020-05-21,US,United States,Wisconsin,Green Lake County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Iron County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Jefferson County,NA,NA,NA,-0.11,0.16,NA
2020-05-21,US,United States,Wisconsin,Kenosha County,NA,NA,NA,-0.09,-0.03,0.41
2020-05-21,US,United States,Wisconsin,La Crosse County,NA,NA,NA,-0.18,0.15,0.65
2020-05-21,US,United States,Wisconsin,Langlade County,NA,NA,NA,0.05,0.18,NA
2020-05-21,US,United States,Wisconsin,Manitowoc County,NA,NA,NA,-0.03,0.1,-0.14
2020-05-21,US,United States,Wisconsin,Marinette County,NA,NA,NA,0.04,0.32,NA
2020-05-21,US,United States,Wisconsin,Milwaukee County,NA,NA,NA,-0.25,-0.04,1.09
2020-05-21,US,United States,Wisconsin,Oconto County,NA,-0.26,0.08,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Outagamie County,NA,NA,NA,-0.21,0.04,0.73
2020-05-21,US,United States,Wisconsin,Pepin County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Polk County,NA,NA,NA,0.26,0.21,0.05
2020-05-21,US,United States,Wisconsin,Price County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Richland County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Rusk County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Wisconsin,Sawyer County,NA,NA,NA,-0.02,0.04,NA
2020-05-21,US,United States,Wisconsin,Sheboygan County,NA,NA,NA,-0.05,0.1,0.14
2020-05-21,US,United States,Wisconsin,Taylor County,NA,NA,NA,0.19,NA,NA
2020-05-21,US,United States,Wisconsin,Vernon County,NA,NA,NA,-0.07,NA,NA
2020-05-21,US,United States,Wisconsin,Walworth County,NA,NA,NA,0.04,0.18,0.43
2020-05-21,US,United States,Wisconsin,Washington County,NA,NA,NA,-0.04,0.11,0.58
2020-05-21,US,United States,Wisconsin,Waupaca County,NA,NA,NA,0.15,0.2,NA
2020-05-21,US,United States,Wisconsin,Winnebago County,NA,NA,NA,-0.13,0,0.83
2020-05-21,US,United States,Wyoming,Albany County,NA,NA,NA,-0.07,NA,-0.04
2020-05-21,US,United States,Wyoming,Campbell County,NA,NA,NA,0.02,0.06,NA
2020-05-21,US,United States,Wyoming,Converse County,-0.5,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Wyoming,Fremont County,NA,NA,NA,0.03,0.02,NA
2020-05-21,US,United States,Wyoming,Hot Springs County,NA,NA,NA,NA,NA,-0.49
2020-05-21,US,United States,Wyoming,Laramie County,NA,NA,NA,-0.05,0.11,1.07
2020-05-21,US,United States,Wyoming,Natrona County,NA,NA,NA,0.01,0.12,0.48
2020-05-21,US,United States,Wyoming,Platte County,-0.41,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Wyoming,Sublette County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Wyoming,Teton County,NA,NA,NA,-0.46,-0.28,-0.09
2020-05-21,US,United States,Wyoming,Washakie County,NA,-0.21,NA,NA,NA,NA
